MAE,RMSE,WMAPE,SMAPE,Mean_Error,Bias_Ratio,Model,Segment,Grain
96.84124101003012,146.2573648725827,0.38513120306235876,0.4835467993901619,-22.583871014912923,-0.08981455961389112,XGBoost_monthly_minimal_features,Group: CITYBIKE_P,monthly
12.219396948814392,21.53016763176806,0.5768814010169885,0.8566181323486316,-4.342737338759682,-0.205021934447882,XGBoost_monthly_minimal_features,Group: SPORTBIKE_S,monthly
36.33400531248613,61.22542941996595,0.7428885844560361,1.0049020344427304,-22.440122734416615,-0.458812918361678,XGBoost_monthly_minimal_features,Group: SPORTBIKE_A,monthly
36.41606374556019,58.68226658191221,0.5969846515665604,0.7714285749708523,-1.1413405941378685,-0.018710501543243746,XGBoost_monthly_minimal_features,Volume: Low Volume,monthly
165.9111441678779,201.5734661445894,0.44169014358709446,0.49331272736508786,14.684715803279433,0.03909378278485733,XGBoost_monthly_minimal_features,Volume: High Volume,monthly
55.48357450761724,97.88092045607047,0.42901346321350464,0.6528807994857171,-0.4708393040477996,-0.0036406522513947096,CatBoost_monthly_minimal_features,Overall,monthly
36.30500567074644,54.72583838156625,0.45345077505317105,0.6700571335024026,0.58952022526779,0.007363127979693364,CatBoost_monthly_minimal_features,Group: UNKNOWN,monthly
47.48177322624765,78.93123478989015,0.36431028050829395,0.629590799112618,-8.647297802137496,-0.06634755346908565,CatBoost_monthly_minimal_features,Group: KIDBIKE_1,monthly
69.29568480213564,100.07397505109364,0.817166094364807,0.7782355105826404,55.29139356753278,0.6520211505605281,CatBoost_monthly_minimal_features,Group: KIDBIKE_2,monthly
95.57881459661024,148.4910705064791,0.38011061680894903,0.4776896433733194,-9.086509754569471,-0.03613644762206988,CatBoost_monthly_minimal_features,Group: CITYBIKE_P,monthly
9.40867430399117,13.359237971821493,0.444186340531772,0.7495951951426103,2.5727000834049,0.12145794385173347,CatBoost_monthly_minimal_features,Group: SPORTBIKE_S,monthly
30.44414556124135,52.570499032979725,0.6224639427019607,0.9118899245604081,-22.940603638306055,-0.4690457992962204,CatBoost_monthly_minimal_features,Group: SPORTBIKE_A,monthly
30.40267337532937,51.35188543434453,0.49840448156277656,0.7109540051608432,-5.120099609276963,-0.0839360591684748,CatBoost_monthly_minimal_features,Volume: Low Volume,monthly
145.89147393795722,186.03800982902732,0.3883935970364141,0.44354715112189036,16.288122261313134,0.043362385911123374,CatBoost_monthly_minimal_features,Volume: High Volume,monthly
67.43908047435971,124.94739781255008,0.5214565522678651,0.7543280855888649,-49.15817476201041,-0.3801038232857446,LightGBM_monthly_extended_features,Overall,monthly
37.27225298000453,56.35387065847788,0.46553172736120463,0.7138031483510542,-25.203739934817833,-0.31479558249706036,LightGBM_monthly_extended_features,Group: UNKNOWN,monthly
61.31950488954534,120.69824976048822,0.4704821347023939,0.8024690893181575,-53.43959033019117,-0.4100224322009553,LightGBM_monthly_extended_features,Group: KIDBIKE_1,monthly
48.26822735767011,64.33906751000808,0.5692007943121475,0.6693773689599585,21.389567711597472,0.25223546829714,LightGBM_monthly_extended_features,Group: KIDBIKE_2,monthly
130.6555364480552,198.13896923400645,0.5196084169737729,0.6306650302912209,-113.31583499486655,-0.45064957245920284,LightGBM_monthly_extended_features,Group: CITYBIKE_P,monthly
13.110845303890516,24.297735476625565,0.6189669456772346,0.971101090682689,-5.370184142527493,-0.2535280067287658,LightGBM_monthly_extended_features,Group: SPORTBIKE_S,monthly
38.74454914195357,66.47847147288344,0.7921747965826937,0.9795397441279018,-28.025958655946045,-0.5730214595081905,LightGBM_monthly_extended_features,Group: SPORTBIKE_A,monthly
35.55749733115015,54.83595631860855,0.5829097923139369,0.8066278040181164,-20.237292417113352,-0.3317588920838254,LightGBM_monthly_extended_features,Volume: Low Volume,monthly
182.36106622313832,247.0789589100853,0.48548327436818645,0.565805844739237,-153.4078669354766,-0.4084038062299092,LightGBM_monthly_extended_features,Volume: High Volume,monthly
62.28199509659199,105.8393140369485,0.4815806236234316,0.7444977315236004,-30.689362224906382,-0.23729814974543928,XGBoost_monthly_extended_features,Overall,monthly
35.08099675685801,52.113747542665585,0.4381628614329861,0.6773909314341355,-16.71694319298927,-0.20879519799906873,XGBoost_monthly_extended_features,Group: UNKNOWN,monthly
58.00612576802572,90.13704409207816,0.4450597885014761,0.8384354687760103,-40.693171960336194,-0.31222382578263064,XGBoost_monthly_extended_features,Group: KIDBIKE_1,monthly
52.57836651802063,69.98971747599319,0.6200279070521301,0.6264434692234542,35.96310467720032,0.4240932155330226,XGBoost_monthly_extended_features,Group: KIDBIKE_2,monthly
113.03425827026368,166.5771423361194,0.4495297604703268,0.5732755638650707,-74.81103426615397,-0.29751852959297664,XGBoost_monthly_extended_features,Group: CITYBIKE_P,monthly
17.175930695100263,25.110867633882606,0.8108808482665361,1.005609816973727,1.7755446217276833,0.08382399501718676,XGBoost_monthly_extended_features,Group: SPORTBIKE_S,monthly
41.15315836126154,65.45536789680888,0.8414214534830426,1.0857545553418597,-20.988353035666726,-0.42912989478128993,XGBoost_monthly_extended_features,Group: SPORTBIKE_A,monthly
35.474000447796236,52.60050151115509,0.5815409909474792,0.8174408696626528,-15.101691015305057,-0.24756870516893537,XGBoost_monthly_extended_features,Volume: Low Volume,monthly
158.9154641794604,203.9797174533427,0.4230661812603267,0.4815631638130623,-86.87747937579488,-0.2312860087394242,XGBoost_monthly_extended_features,Volume: High Volume,monthly
59.2745904542739,108.35331993363158,0.4583265868686778,0.7294615926059529,-37.020325169843694,-0.28625080578080414,CatBoost_monthly_extended_features,Overall,monthly
35.235024937447534,52.41566677138796,0.44008667872974594,0.7100419338870151,-23.714945609544564,-0.2962004899411625,CatBoost_monthly_extended_features,Group: UNKNOWN,monthly
54.484238473968176,101.17251838439822,0.4180376353501395,0.6767805697671052,-40.600691982581004,-0.3115142607359156,CatBoost_monthly_extended_features,Group: KIDBIKE_1,monthly
